Name,Dimensions,Size,DataType,Attributes,HistFlag
AQ_monoterp,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: monoterp aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
BC_A,"time, lev, lat, lon","1, 32, 96, 144",float32,"mdims: 1, units: kg/kg, long_name: BC_A concentration, cell_methods: time: mean",history_aerosol
BC_AC,"time, lev, lat, lon","1, 32, 96, 144",float32,"mdims: 1, units: kg/kg, long_name: BC_AC concentration, cell_methods: time: mean",history_aerosol
BC_ACDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_ACGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_ACSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_ACSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_ACSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_ACSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_ACSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_ACTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AC_OCWDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_AC_OCWGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AC_OCWSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AC_OCWSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AC_OCWSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AC_OCWSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AC_OCWSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_AC_OCWTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AC_OCW_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_OCW_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_AC_OCWclcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AC_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AC_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_ACcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_ADDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_AGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AI,"time, lev, lat, lon","1, 32, 96, 144",float32,"mdims: 1, units: kg/kg, long_name: BC_AI concentration, cell_methods: time: mean",history_aerosol
BC_AIDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_AIGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AISFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AISFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AISFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AISFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AISFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_AITBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AI_OCWDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_AI_OCWGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AI_OCWSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AI_OCWSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AI_OCWSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AI_OCWSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AI_OCWSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_AI_OCWTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AI_OCW_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_OCW_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_AI_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AI_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_AIclcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AIcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AIcondTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: condensation tendency, cell_methods: time: mean",history_aerosol
BC_ASFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_ASFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_ASFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_ASFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_ASFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_ATBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AX,"time, lev, lat, lon","1, 32, 96, 144",float32,"mdims: 1, units: kg/kg, long_name: BC_AX concentration, cell_methods: time: mean",history_aerosol
BC_AXDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AX dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_AXGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AX gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AXSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AXSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AXSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_AXSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_AXSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_AXTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_AX turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_AX_CLXF,"time, lat, lon","1, 96, 144",float32,"units: molec/cm2/s, long_name: vertically intergrated external forcing for BC_AX, cell_methods: time: mean",history_aerosol
BC_AX_CMXF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: vertically intergrated external forcing for BC_AX, cell_methods: time: mean",history_aerosol
BC_AXclcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AXcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AXcondTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: condensation tendency, cell_methods: time: mean",history_aerosol
BC_A_OCWDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_A_OCWGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_A_OCWSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_A_OCWSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_A_OCWSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_A_OCWSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_A_OCWSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_A_OCWTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_A_OCW_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_OCW_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_A_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_A_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_AclcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_AcondTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: condensation tendency, cell_methods: time: mean",history_aerosol
BC_N,"time, lev, lat, lon","1, 32, 96, 144",float32,"mdims: 1, units: kg/kg, long_name: BC_N concentration, cell_methods: time: mean",history_aerosol
BC_NDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_N dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_NGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_N gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_NI,"time, lev, lat, lon","1, 32, 96, 144",float32,"mdims: 1, units: kg/kg, long_name: BC_NI concentration, cell_methods: time: mean",history_aerosol
BC_NIDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_NIGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_NISFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_NISFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_NISFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_NISFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_NISFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_NITBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_NI_CLXF,"time, lat, lon","1, 96, 144",float32,"units: molec/cm2/s, long_name: vertically intergrated external forcing for BC_NI, cell_methods: time: mean",history_aerosol
BC_NI_CMXF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: vertically intergrated external forcing for BC_NI, cell_methods: time: mean",history_aerosol
BC_NI_OCWDDF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW dry deposition flux at bottom (grav + turb), cell_methods: time: mean",history_aerosol
BC_NI_OCWGVF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW gravitational dry deposition flux, cell_methods: time: mean",history_aerosol
BC_NI_OCWSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_NI_OCWSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_NI_OCWSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_NI_OCWSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_NI_OCWSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_NI_OCWTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
BC_NI_OCW_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_OCW_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_NI_mixnuc1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_NI_mixnuc1 dropmixnuc column tendency, cell_methods: time: mean",history_aerosol
BC_NIclcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_NIcoagTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: coagulation tendency, cell_methods: time: mean",history_aerosol
BC_NIcondTend,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: condensation tendency, cell_methods: time: mean",history_aerosol
BC_NSFSBC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_NSFSBS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (belowcloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_NSFSIC,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, convective) at surface, cell_methods: time: mean",history_aerosol
BC_NSFSIS,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux (incloud, stratiform) at surface, cell_methods: time: mean",history_aerosol
BC_NSFWET,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: Wet deposition flux at surface, cell_methods: time: mean",history_aerosol
BC_NTBF,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: BC_N turbulent dry deposition flux, cell_methods: time: mean",history_aerosol
